"tree","group","type","tree_length","crown_age","crown_age2","richness","gammma","balance","HmeanDR","meanDR","minDR","maxDR","mean_log_DR","sdDR","sd_log_DR","medianDR","DRskew","DRkurtosis","birth1","death1"
627,"Global","all",12782.9928484154,76.2301452427645,-76230.1452427645,6636,32.5496206469295,0.0034253902903428,0.519127255932292,1.02007507441373,0.0153806972301002,7.71023386382836,-0.263244714642436,0.817433249355919,0.797768192015419,0.807414670083121,2.41564152089671,12.6043422720065,0.963216685420011,0.776479445107864
628,"Global","all",13306.2170941017,155.329019811558,-155329.019811558,6636,36.4677093103507,0.00462580131718518,0.498714244106357,1.01291274388508,0.0088245874702912,8.29252598663701,-0.276285873870781,0.810443731717094,0.812443329497419,0.809735939700814,2.38552888060765,12.7888433764062,0.991802825097091,0.850876135542291
629,"Global","all",12853.9373533239,121.244926502714,-121244.926502714,6636,32.7595081610441,0.00417606179851733,0.516262046219169,1.01760837375341,0.0101909088155573,16.0608870927596,-0.263326000838248,0.833701321496205,0.79594869455092,0.819538002453036,3.83428668280466,43.7791684829231,0.962182949572923,0.781136671613892
63,"Global","all",12738.2247592575,120.573013772656,-120573.013772656,6636,31.2535463353899,0.00384786736092005,0.5209517123002,1.02115028652432,0.0198419778721166,13.3648403401551,-0.26587788568611,0.842721623164039,0.800696016211636,0.820074163761574,3.22982512278761,26.7798669910963,0.945443217667535,0.751021383281686
630,"Global","all",12739.1057128026,180.359294124833,-180359.294124833,6636,33.3284094052656,0.00436294588017836,0.520915686674214,1.03595319733957,0.0110625383800379,18.3039000779038,-0.255301574737503,0.883843206648505,0.803036507789228,0.819669436653947,4.31046427347534,55.0127226875824,0.981828864392738,0.80475731934158
631,"Global","all",12724.2590925993,114.483933299837,-114483.933299837,6636,32.9961102320663,0.00460617235455995,0.521523489242663,1.02866462047427,0.012082824184239,7.81900033771464,-0.251054904963479,0.7877602210555,0.801247831973333,0.829973690077071,2.01037565020305,9.62221049429009,0.976635873272379,0.79670100931535
632,"Global","all",12833.4552112331,88.8684224903835,-88868.4224903835,6636,30.8136587621532,0.00438561914950704,0.517085998335933,0.994688792628651,0.0118595569547639,9.13206993776581,-0.275167687806095,0.760520685797829,0.78359580668653,0.811222311713066,2.29695726769652,13.2572300137928,0.932121208842919,0.736496247911319
633,"Global","all",13111.3141863579,146.147718369864,-146147.718369864,6636,34.5045757717919,0.00367447819106387,0.50612775391384,1.00363960900755,0.01001116283343,8.90482329891458,-0.279205841956638,0.805902011431317,0.800711104390652,0.818106716112609,2.60551205723801,14.8792813166871,0.968627721857822,0.803737400266359
634,"Global","all",13594.6124303241,139.512200073939,-139512.200073939,6636,33.9405547290941,0.0043387731762047,0.488134548447865,0.971884626318648,0.00941619295469188,8.4864656798501,-0.306099325910727,0.742504386471141,0.799903044780706,0.788158993587316,2.05020586515785,10.4447426145225,0.927898026290544,0.769326469134791
635,"Global","all",12696.4786842246,94.0592060079112,-94059.2060079112,6636,31.85354160967,0.00421154841844859,0.522664603709788,1.0264330857601,0.0133826875992083,9.8957226194525,-0.254482602333819,0.824750053452612,0.794929460280004,0.826194564935841,2.62862323068163,15.6029624903204,0.957634622567905,0.767610342415767
