"","tip.labels","group"
"11372","mbun1249","Africa"
"11373","kete1252","Africa"
"11374","ruun1238","Africa"
"11375","lund1266","Africa"
"11376","sala1268","Africa"
"11377","diri1252","Africa"
"11378","kwan1273","Africa"
"11379","ndom1244","Africa"
"11380","umbu1257","Africa"
"11381","here1253","Africa"
"11382","zemb1238","Africa"
"11383","ngen1257","Africa"
"11384","kuan1247","Africa"
"11385","ngan1300","Africa"
"11386","kwam1251","Africa"
"11387","ndon1254","Africa"
"11388","mbal1255","Africa"
"11389","nkhu1238","Africa"
"11390","nyan1305","Africa"
"11391","kuva1244","Africa"
"11392","kwan1289","Africa"
"11393","bang1350","Africa"
"11394","hemb1242","Africa"
"11395","luba1249","Africa"
"11396","kany1247","Africa"
"11397","kaon1241","Africa"
"11398","sang1331","Africa"
"11399","luba1250","Africa"
"11400","binj1249","Africa"
"11401","luna1244","Africa"
"11402","lwal1238","Africa"
"11403","song1303","Africa"
"11404","nkoy1244","Africa"
"11405","bara1362","Africa"
"11406","sira1266","Africa"
"11407","sang1333","Africa"
"11408","punu1239","Africa"
"11409","vumb1238","Africa"
"11410","ngub1239","Africa"
"11411","bwis1242","Africa"
"11412","lumb1249","Africa"
"11413","vili1238","Africa"
"11414","yomb1244","Africa"
"11415","sans1272","Africa"
"11416","east2782","Africa"
"11417","kitu1245","Africa"
"11418","koon1244","Africa"
"11419","beem1239","Africa"
"11420","kuny1238","Africa"
"11421","kaam1238","Africa"
"11422","doon1238","Africa"
"11423","laar1238","Africa"
"11424","suun1239","Africa"
"11425","hung1280","Africa"
"11426","yaka1269","Africa"
"11427","suku1259","Africa"
"11428","hung1278","Africa"
"11429","kele1255","Africa"
"11430","lomb1260","Africa"
"11431","moin1241","Africa"
"11432","sode1235","Africa"
"11433","poke1238","Africa"
"11434","mbol1247","Africa"
"11435","mbes1238","Africa"
"11436","baba1263","Africa"
"11437","bwel1238","Africa"
"11438","temb1272","Africa"
"11439","balo1261","Africa"
"11440","moic1236","Africa"
"11441","bang1353","Africa"
"11442","bang1354","Africa"
"11443","mpam1239","Africa"
"11444","nkut1238","Africa"
"11445","song1305","Africa"
"11446","bolo1262","Africa"
"11447","liki1240","Africa"
"11448","lito1235","Africa"
"11449","libi1244","Africa"
"11450","maba1270","Africa"
"11451","ndob1238","Africa"
"11452","boko1263","Africa"
"11453","bomb1261","Africa"
"11454","loba1239","Africa"
"11455","zamb1245","Africa"
"11456","bolo1263","Africa"
"11457","ndol1238","Africa"
"11458","budz1238","Africa"
"11459","egbu1235","Africa"
"11460","luse1252","Africa"
"11461","bamw1238","Africa"
"11462","boza1238","Africa"
"11463","dzan1238","Africa"
"11464","lige1238","Africa"
"11465","ngom1268","Africa"
"11466","bomb1262","Africa"
"11467","boli1255","Africa"
"11468","ntom1248","Africa"
"11469","bush1247","Africa"
"11470","wong1247","Africa"
"11471","lele1265","Africa"
"11472","saka1287","Africa"
"11473","deng1250","Africa"
"11474","hamb1245","Africa"
"11475","kusu1252","Africa"
"11476","tete1250","Africa"
"11477","yela1238","Africa"
"11478","ombo1238","Africa"
"11479","mong1338","Africa"
"11480","ngan1302","Africa"
"11481","seng1278","Africa"
"11482","bafo1235","Africa"
"11483","boma1246","Africa"
"11484","tien1242","Africa"
"11485","kemp1234","Africa"
"11486","ding1239","Africa"
"11487","samb1309","Africa"
"11488","yans1239","Africa"
"11489","lwel1234","Africa"
"11490","mfin1238","Africa"
"11491","mpuo1241","Africa"
"11492","ngon1267","Africa"
"11493","song1299","Africa"
"11494","nzad1234","Africa"
"11495","bomi1238","Africa"
"11496","bonj1234","Africa"
"11497","dibo1245","Africa"
"11498","mbat1248","Africa"
"11499","pand1264","Africa"
"11500","ngun1270","Africa"
"11501","yaka1272","Africa"
"11502","mika1256","Africa"
"11503","bong1284","Africa"
"11504","ngan1304","Africa"
"11505","duma1253","Africa"
"11506","wand1266","Africa"
"11507","njeb1242","Africa"
"11508","tsaa1242","Africa"
"11509","vili1239","Africa"
"11510","sigh1238","Africa"
"11511","ibal1241","Africa"
"11512","teke1274","Africa"
"11513","teke1280","Africa"
"11514","teke1276","Africa"
"11515","teke1277","Africa"
"11516","yaka1274","Africa"
"11517","teke1281","Africa"
"11518","ngun1272","Africa"
"11519","teke1278","Africa"
"11520","kani1279","Africa"
"11521","ndum1239","Africa"
"11522","mber1257","Africa"
"11523","omba1241","Africa"
"11524","teke1275","Africa"
"11525","ngul1247","Africa"
"11526","tchi1245","Africa"
"11527","bati1251","Africa"
"11528","yang1293","Africa"
"11529","elip1238","Africa"
"11530","mmaa1238","Africa"
"11531","mbul1262","Africa"
"11532","nuba1241","Africa"
"11533","nugu1242","Africa"
"11534","leti1245","Africa"
"11535","tuki1240","Africa"
"11536","noma1260","Africa"
"11537","tune1261","Africa"
"11538","nyok1243","Africa"
"11539","tuot1238","Africa"
"11540","yamb1252","Africa"
"11541","amba1263","Africa"
"11542","bera1259","Africa"
"11543","bhel1238","Africa"
"11544","bila1255","Africa"
"11545","kaik1247","Africa"
"11546","komo1260","Africa"
"11547","kang1285","Africa"
"11548","bodo1272","Africa"
"11549","bogu1241","Africa"
"11550","maye1238","Africa"
"11551","ngbi1238","Africa"
"11552","kari1306","Africa"
"11553","nyan1303","Africa"
"11554","bwaa1238","Africa"
"11555","pagi1243","Africa"
"11556","kang1286","Africa"
"11557","ngel1238","Africa"
"11558","lika1243","Africa"
"11559","bali1274","Africa"
"11560","beek1238","Africa"
"11561","belu1239","Africa"
"11562","budu1250","Africa"
"11563","mbod1238","Africa"
"11564","ndak1241","Africa"
"11565","nyal1250","Africa"
"11566","vanu1242","Africa"
"11567","leng1258","Africa"
"11568","bube1242","Africa"
"11569","asut1235","Africa"
"11570","tave1240","Africa"
"11571","bond1247","Africa"
"11572","sham1280","Africa"
"11573","ngul1246","Africa"
"11574","zigu1244","Africa"
"11575","saga1256","Africa"
"11576","vidu1238","Africa"
"11577","gogo1263","Africa"
"11578","doee1238","Africa"
"11579","lugu1238","Africa"
"11580","kami1256","Africa"
"11581","kwer1261","Africa"
"11582","kutu1263","Africa"
"11583","zara1247","Africa"
"11584","kagu1239","Africa"
"11585","chim1312","Africa"
"11586","cong1236","Africa"
"11587","swah1253","Africa"
"11588","mwan1247","Africa"
"11589","ilwa1237","Africa"
"11590","chon1287","Africa"
"11591","duru1249","Africa"
"11592","giry1241","Africa"
"11593","digo1243","Africa"
"11594","sege1246","Africa"
"11595","poko1261","Africa"
"11596","maor1244","Africa"
"11597","ndzw1235","Africa"
"11598","ngaz1238","Africa"
"11599","mwal1237","Africa"
"11600","bena1262","Africa"
"11601","hehe1240","Africa"
"11602","sang1330","Africa"
"11603","vwan1235","Africa"
"11604","kisi1243","Africa"
"11605","pang1287","Africa"
"11606","mago1246","Africa"
"11607","nucl1379","Africa"
"11608","mand1423","Africa"
"11609","ngon1269","Africa"
"11610","buku1249","Africa"
"11611","kabr1240","Africa"
"11612","masa1299","Africa"
"11613","east2409","Africa"
"11614","tsot1241","Africa"
"11615","tach1242","Africa"
"11616","wang1294","Africa"
"11617","mara1392","Africa"
"11618","nyor1244","Africa"
"11619","kisa1263","Africa"
"11620","khay1238","Africa"
"11621","mara1393","Africa"
"11622","west2861","Africa"
"11623","saam1283","Africa"
"11624","idak1243","Africa"
"11625","logo1258","Africa"
"11626","nyol1238","Africa"
"11627","chig1238","Africa"
"11628","nyan1307","Africa"
"11629","nyor1246","Africa"
"11630","toor1238","Africa"
"11631","tali1258","Africa"
"11632","hema1238","Africa"
"11633","ruul1235","Africa"
"11634","haya1250","Africa"
"11635","nyam1277","Africa"
"11636","zinz1238","Africa"
"11637","kere1283","Africa"
"11638","gand1255","Africa"
"11639","keny1278","Africa"
"11640","soga1242","Africa"
"11641","gwer1238","Africa"
"11642","syan1242","Africa"
"11643","gung1250","Africa"
"11644","gusi1247","Africa"
"11645","suba1252","Africa"
"11646","kuri1259","Africa"
"11647","suba1238","Africa"
"11648","ikiz1238","Africa"
"11649","ikom1245","Africa"
"11650","zana1238","Africa"
"11651","ngur1263","Africa"
"11652","kabw1241","Africa"
"11653","jita1239","Africa"
"11654","kara1481","Africa"
"11655","kway1241","Africa"
"11656","fuli1240","Africa"
"11657","joba1238","Africa"
"11658","nyin1248","Africa"
"11659","temb1270","Africa"
"11660","havu1238","Africa"
"11661","hund1239","Africa"
"11662","shii1238","Africa"
"11663","haaa1252","Africa"
"11664","kiny1244","Africa"
"11665","vinz1238","Africa"
"11666","hang1260","Africa"
"11667","shub1238","Africa"
"11668","rund1242","Africa"
"11669","rund1241","Africa"
"11670","kabw1242","Africa"
"11671","konz1239","Africa"
"11672","nand1264","Africa"
"11673","kimb1242","Africa"
"11674","kono1265","Africa"
"11675","nyam1276","Africa"
"11676","suku1261","Africa"
"11677","sumb1240","Africa"
"11678","bend1258","Africa"
"11679","tong1320","Africa"
"11680","chuk1274","Africa"
"11681","meru1245","Africa"
"11682","thar1283","Africa"
"11683","dhai1238","Africa"
"11684","kamb1297","Africa"
"11685","embu1241","Africa"
"11686","kiku1240","Africa"
"11687","mwim1241","Africa"
"11688","temi1247","Africa"
"11689","gwen1239","Africa"
"11690","kahe1238","Africa"
"11691","moch1256","Africa"
"11692","vunj1238","Africa"
"11693","romb1244","Africa"
"11694","mach1266","Africa"
"11695","rwaa1238","Africa"
"11696","saga1262","Africa"
"11697","tait1250","Africa"
"11698","aush1241","Africa"
"11699","bemb1257","Africa"
"11700","lala1264","Africa"
"11701","lamb1271","Africa"
"11702","seba1247","Africa"
"11703","taab1238","Africa"
"11704","bwil1245","Africa"
"11705","nsen1242","Africa"
"11706","barw1243","Africa"
"11707","nyun1248","Africa"
"11708","nucl1396","Africa"
"11709","mala1475","Africa"
"11710","phim1238","Africa"
"11711","kund1255","Africa"
"11712","mwer1247","Africa"
"11713","nyan1308","Africa"
"11714","tong1321","Africa"
"11715","tumb1250","Africa"
"11716","dema1235","Africa"
"11717","many1258","Africa"
"11718","shon1251","Africa"
"11719","tawa1270","Africa"
"11720","tewe1238","Africa"
"11721","ndau1241","Africa"
"11722","kala1384","Africa"
"11723","namb1291","Africa"
"11724","domb1246","Africa"
"11725","ilaa1246","Africa"
"11726","lenj1248","Africa"
"11727","sala1266","Africa"
"11728","tong1318","Africa"
"11729","soli1239","Africa"
"11730","fwee1238","Africa"
"11731","shan1291","Africa"
"11732","subi1246","Africa"
"11733","tote1238","Africa"
"11734","bung1265","Africa"
"11735","pimb1238","Africa"
"11736","fipa1238","Africa"
"11737","mamb1296","Africa"
"11738","nyam1275","Africa"
"11739","rung1255","Africa"
"11740","wand1264","Africa"
"11741","lamb1272","Africa"
"11742","nyih1239","Africa"
"11743","nyih1240","Africa"
"11744","nyik1246","Africa"
"11745","nyik1247","Africa"
"11746","mali1279","Africa"
"11747","safw1238","Africa"
"11748","ndal1241","Africa"
"11749","nyak1260","Africa"
"11750","lang1320","Africa"
"11751","mbug1242","Africa"
"11752","birw1238","Africa"
"11753","pedi1238","Africa"
"11754","tswa1237","Africa"
"11755","lozi1239","Africa"
"11756","sout2807","Africa"
"11757","kgal1244","Africa"
"11758","tswa1253","Africa"
"11759","chuw1238","Africa"
"11760","takw1238","Africa"
"11761","lolo1261","Africa"
"11762","mare1260","Africa"
"11763","koti1238","Africa"
"11764","lomw1241","Africa"
"11765","mala1256","Africa"
"11766","makh1265","Africa"
"11767","makh1262","Africa"
"11768","makh1266","Africa"
"11769","makh1260","Africa"
"11770","makh1264","Africa"
"11771","makh1261","Africa"
"11772","many1259","Africa"
"11773","koko1267","Africa"
"11774","main1272","Africa"
"11775","nath1238","Africa"
"11776","vend1245","Africa"
"11777","chop1243","Africa"
"11778","gito1238","Africa"
"11779","nort2795","Africa"
"11780","xhos1239","Africa"
"11781","zulu1248","Africa"
"11782","swat1243","Africa"
"11783","sout2808","Africa"
"11784","rong1268","Africa"
"11785","tson1249","Africa"
"11786","tswa1255","Africa"
"11787","mach1265","Africa"
"11788","mako1251","Africa"
"11789","makw1236","Africa"
"11790","mwer1248","Africa"
"11791","yaoo1241","Africa"
"11792","mate1258","Africa"
"11793","mpot1240","Africa"
"11794","nden1249","Africa"
"11795","ngin1244","Africa"
"11796","matu1259","Africa"
"11797","nden1248","Africa"
"11798","nind1242","Africa"
"11799","mbun1248","Africa"
"11800","bemb1255","Africa"
"11801","song1300","Africa"
"11802","buyu1239","Africa"
"11803","holo1240","Africa"
"11804","kanu1278","Africa"
"11805","lega1249","Africa"
"11806","lega1250","Africa"
"11807","mitu1240","Africa"
"11808","mokp1238","Africa"
"11809","nyan1304","Africa"
"11810","kwam1250","Africa"
"11811","enya1247","Africa"
"11812","zimb1251","Africa"
"11813","isan1243","Africa"
"11814","nyat1246","Africa"
"11815","nila1242","Africa"
"11816","ndam1239","Africa"
"11817","pogo1243","Africa"
"11818","buru1299","Africa"
"11819","mbuu1238","Africa"
"11820","bebe1250","Africa"
"11821","bukw1238","Africa"
"11822","naki1238","Africa"
"11823","mash1269","Africa"
"11824","keme1240","Africa"
"11825","fioo1234","Africa"
"11826","cung1238","Africa"
"11827","mbuk1244","Africa"
"11828","ncan1245","Africa"
"11829","noon1243","Africa"
"11830","nsar1238","Africa"
"11831","biky1238","Africa"
"11832","busu1244","Africa"
"11833","kosh1246","Africa"
"11834","mund1328","Africa"
"11835","came1252","Africa"
"11836","twen1242","Africa"
"11837","luoc1235","Africa"
"11838","njer1242","Africa"
"11839","nige1255","Africa"
"11840","mbon1253","Africa"
"11841","mvan1238","Africa"
"11842","ndun1251","Africa"
"11843","somy1238","Africa"
"11844","tepp1235","Africa"
"11845","vute1244","Africa"
"11846","wawa1246","Africa"
"11847","kwan1276","Africa"
"11848","njan1240","Africa"
"11849","suga1248","Africa"
"11850","ndoo1241","Africa"
"11851","tika1246","Africa"
"11852","diri1253","Africa"
"11853","lamj1245","Africa"
"11854","samb1311","Africa"
"11855","dong1293","Africa"
"11856","gaaa1245","Africa"
"11857","famm1241","Africa"
"11858","abua1244","Africa"
"11859","odua1238","Africa"
"11860","abur1244","Africa"
"11861","ogbo1242","Africa"
"11862","kugb1241","Africa"
"11863","obul1238","Africa"
"11864","ogbi1239","Africa"
"11865","ogbr1243","Africa"
"11866","agoi1246","Africa"
"11867","bakp1238","Africa"
"11868","doko1243","Africa"
"11869","agwa1247","Africa"
"11870","kohu1244","Africa"
"11871","umon1238","Africa"
"11872","ubag1245","Africa"
"11873","kuke1242","Africa"
"11874","uzek1238","Africa"
"11875","orin1239","Africa"
"11876","cros1244","Africa"
"11877","legb1242","Africa"
"11878","leny1238","Africa"
"11879","leyi1238","Africa"
"11880","loka1252","Africa"
"11881","lubi1238","Africa"
"11882","nkuk1238","Africa"
"11883","olul1245","Africa"
"11884","kion1242","Africa"
"11885","koro1304","Africa"
"11886","ukpe1249","Africa"
"11887","baan1241","Africa"
"11888","elem1253","Africa"
"11889","goka1239","Africa"
"11890","khan1278","Africa"
"11891","teee1242","Africa"
"11892","anaa1238","Africa"
"11893","ukwa1238","Africa"
"11894","efik1245","Africa"
"11895","ibib1240","Africa"
"11896","efai1241","Africa"
"11897","ekit1246","Africa"
"11898","eteb1238","Africa"
"11899","ibuo1242","Africa"
"11900","itoo1242","Africa"
"11901","nkar1238","Africa"
"11902","itum1245","Africa"
"11903","ebug1241","Africa"
"11904","enwa1245","Africa"
"11905","udaa1238","Africa"
"11906","ibin1241","Africa"
"11907","usag1244","Africa"
"11908","ikoo1245","Africa"
"11909","oroo1241","Africa"
"11910","ilue1241","Africa"
"11911","okob1241","Africa"
"11912","ekii1241","Africa"
"11913","obol1243","Africa"
"11914","ider1238","Africa"
"11915","afud1235","Africa"
"11916","yuku1243","Africa"
"11917","bete1261","Africa"
"11918","lufu1237","Africa"
"11919","kapy1238","Africa"
"11920","akum1238","Africa"
"11921","baaz1234","Africa"
"11922","beez1238","Africa"
"11923","boru1244","Africa"
"11924","fyam1238","Africa"
"11925","horo1245","Africa"
"11926","ahwa1235","Africa"
"11927","doka1242","Africa"
"11928","kada1284","Africa"
"11929","idon1238","Africa"
"11930","kutu1262","Africa"
"11931","ikug1238","Africa"
"11932","akee1238","Africa"
"11933","eggo1239","Africa"
"11934","ijaz1238","Africa"
"11935","liji1238","Africa"
"11936","tanj1247","Africa"
"11937","alum1246","Africa"
"11938","toro1249","Africa"
"11939","hash1238","Africa"
"11940","samb1307","Africa"
"11941","ikul1238","Africa"
"11942","cara1270","Africa"
"11943","cenn1238","Africa"
"11944","gana1270","Africa"
"11945","fira1238","Africa"
"11946","izer1241","Africa"
"11947","jjuu1238","Africa"
"11948","tyap1238","Africa"
"11949","irig1241","Africa"
"11950","bero1242","Africa"
"11951","eten1239","Africa"
"11952","shal1242","Africa"
"11953","eloy1241","Africa"
"11954","ashe1269","Africa"
"11955","yesk1239","Africa"
"11956","begb1241","Africa"
"11957","gwar1240","Africa"
"11958","idun1241","Africa"
"11959","cori1240","Africa"
"11960","sham1277","Africa"
"11961","kurm1245","Africa"
"11962","hyam1245","Africa"
"11963","shan1278","Africa"
"11964","zhir1238","Africa"
"11965","kago1247","Africa"
"11966","kama1358","Africa"
"11967","ayuu1242","Africa"
"11968","numa1252","Africa"
"11969","buuu1244","Africa"
"11970","ninz1246","Africa"
"11971","mada1282","Africa"
"11972","nung1292","Africa"
"11973","chee1238","Africa"
"11974","kani1277","Africa"
"11975","kanu1277","Africa"
"11976","peee1238","Africa"
"11977","taro1263","Africa"
"11978","yang1290","Africa"
"11979","surr1238","Africa"
"11980","vagh1247","Africa"
"11981","bais1242","Africa"
"11982","tita1240","Africa"
"11983","gade1242","Africa"
"11984","ukaa1243","Africa"
"11985","okoe1238","Africa"
"11986","ahan1244","Africa"
"11987","ayer1245","Africa"
"11988","arig1246","Africa"
"11989","edec1238","Africa"
"11990","edei1245","Africa"
"11991","eden1244","Africa"
"11992","uluk1257","Africa"
"11993","yoru1245","Africa"
"11994","edei1244","Africa"
"11995","ifee1241","Africa"
"11996","mani1294","Africa"
"11997","edei1246","Africa"
"11998","kura1248","Africa"
"11999","moko1243","Africa"
"12000","isek1239","Africa"
"12001","igal1242","Africa"
"12002","agat1236","Africa"
"12003","yala1263","Africa"
"12004","alag1242","Africa"
"12005","idom1241","Africa"
"12006","etul1245","Africa"
"12007","iged1239","Africa"
"12008","akpa1238","Africa"
"12009","yace1238","Africa"
"12010","asun1235","Africa"
"12011","dibo1247","Africa"
"12012","gupa1248","Africa"
"12013","kami1258","Africa"
"12014","kupa1238","Africa"
"12015","kaka1264","Africa"
"12016","nupe1254","Africa"
"12017","gbag1258","Africa"
"12018","gbar1246","Africa"
"12019","ebir1243","Africa"
"12020","como1258","Africa"
"12021","shoo1247","Africa"
"12022","jiru1238","Africa"
"12023","tigo1236","Africa"
"12024","hone1235","Africa"
"12025","jiba1237","Africa"
"12026","juku1254","Africa"
"12027","jibu1239","Africa"
"12028","waph1238","Africa"
"12029","wapa1235","Africa"
"12030","wann1241","Africa"
"12031","etky1238","Africa"
"12032","kpan1246","Africa"
"12033","kute1248","Africa"
"12034","akpe1248","Africa"
"12035","akuk1235","Africa"
"12036","okpe1249","Africa"
"12037","okpa1238","Africa"
"12038","olom1241","Africa"
"12039","ehue1238","Africa"
"12040","ukue1238","Africa"
"12041","iyay1238","Africa"
"12042","uham1238","Africa"
"12043","bini1246","Africa"
"12044","emai1241","Africa"
"12045","esan1238","Africa"
"12046","ghot1243","Africa"
"12047","unem1238","Africa"
"12048","yekh1238","Africa"
"12049","enwa1246","Africa"
"12050","sasa1247","Africa"
"12051","igwe1238","Africa"
"12052","ikpe1243","Africa"
"12053","ivbi1241","Africa"
"12054","osos1238","Africa"
"12055","eruw1238","Africa"
"12056","okpe1250","Africa"
"12057","isok1239","Africa"
"12058","urho1239","Africa"
"12059","uvbi1238","Africa"
"12060","dege1246","Africa"
"12061","enge1239","Africa"
"12062","epie1238","Africa"
"12063","amoo1242","Africa"
"12064","bina1270","Africa"
"12065","suru1258","Africa"
"12066","kono1264","Africa"
"12067","kinu1239","Africa"
"12068","gbir1241","Africa"
"12069","kura1249","Africa"
"12070","gyem1238","Africa"
"12071","kudu1241","Africa"
"12072","shen1250","Africa"
"12073","lere1241","Africa"
"12074","igut1238","Africa"
"12075","tunz1235","Africa"
"12076","izor1238","Africa"
"12077","lemo1242","Africa"
"12078","sang1329","Africa"
"12079","janj1240","Africa"
"12080","jere1244","Africa"
"12081","pana1298","Africa"
"12082","atsa1241","Africa"
"12083","piti1243","Africa"
"12084","basa1281","Africa"
"12085","bass1259","Africa"
"12086","basa1282","Africa"
"12087","clel1238","Africa"
"12088","dama1268","Africa"
"12089","gwam1244","Africa"
"12090","kagf1238","Africa"
"12091","huns1239","Africa"
"12092","baan1242","Africa"
"12093","tsis1238","Africa"
"12094","tsuv1239","Africa"
"12095","cish1238","Africa"
"12096","tsik1238","Africa"
"12097","cici1237","Africa"
"12098","bauc1238","Africa"
"12099","gurm1246","Africa"
"12100","pong1250","Africa"
"12101","fung1245","Africa"
"12102","cind1241","Africa"
"12103","east2403","Africa"
"12104","sham1278","Africa"
"12105","rogo1238","Africa"
"12106","hung1276","Africa"
"12107","cuba1236","Africa"
"12108","lopa1238","Africa"
"12109","laru1238","Africa"
"12110","resh1242","Africa"
"12111","ekpe1253","Africa"
"12112","ikaa1238","Africa"
"12113","ogba1241","Africa"
"12114","nucl1417","Africa"
"12115","ikwe1242","Africa"
"12116","izie1238","Africa"
"12117","ukwu1241","Africa"
"12118","akas1242","Africa"
"12119","ntch1242","Africa"
"12120","bimo1239","Africa"
"12121","moba1244","Africa"
"12122","gour1243","Africa"
"12123","konk1269","Africa"
"12124","ngan1299","Africa"
"12125","nawd1238","Africa"
"12126","yomm1242","Africa"
"12127","daga1272","Africa"
"12128","wali1263","Africa"
"12129","sout2789","Africa"
"12130","malb1235","Africa"
"12131","sout2790","Africa"
"12132","nort2780","Africa"
"12133","safa1243","Africa"
"12134","fare1241","Africa"
"12135","nabi1240","Africa"
"12136","kant1249","Africa"
"12137","moss1236","Africa"
"12138","dagb1246","Africa"
"12139","mamp1244","Africa"
"12140","hang1258","Africa"
"12141","kama1357","Africa"
"12142","kusa1250","Africa"
"12143","notr1240","Africa"
"12144","bial1238","Africa"
"12145","dita1238","Africa"
"12146","mbel1240","Africa"
"12147","nate1242","Africa"
"12148","waam1244","Africa"
"12149","miyo1238","Africa"
"12150","buli1254","Africa"
"12151","konn1242","Africa"
"12152","bomu1247","Africa"
"12153","buam1238","Africa"
"12154","laal1241","Africa"
"12155","cwib1235","Africa"
"12156","koro1298","Africa"
"12157","baat1238","Africa"
"12158","dogo1294","Africa"
"12159","khee1238","Africa"
"12160","dyan1251","Africa"
"12161","lobi1245","Africa"
"12162","dogo1295","Africa"
"12163","khis1238","Africa"
"12164","kaan1246","Africa"
"12165","bago1245","Africa"
"12166","chal1269","Africa"
"12167","delo1240","Africa"
"12168","temm1241","Africa"
"12169","kabi1261","Africa"
"12170","lama1275","Africa"
"12171","lukp1238","Africa"
"12172","chak1271","Africa"
"12173","tamp1252","Africa"
"12174","vagl1239","Africa"
"12175","degg1238","Africa"
"12176","paas1238","Africa"
"12177","tumu1242","Africa"
"12178","siss1242","Africa"
"12179","west2465","Africa"
"12180","phui1238","Africa"
"12181","siti1241","Africa"
"12182","winy1241","Africa"
"12183","kala1383","Africa"
"12184","kase1253","Africa"
"12185","nort2784","Africa"
"12186","sout2795","Africa"
"12187","lyel1241","Africa"
"12188","pana1295","Africa"
"12189","cerm1238","Africa"
"12190","turk1306","Africa"
"12191","awak1250","Africa"
"12192","kamo1254","Africa"
"12193","bang1348","Africa"
"12194","tula1252","Africa"
"12195","dadi1249","Africa"
"12196","diji1241","Africa"
"12197","tsoo1241","Africa"
"12198","waja1259","Africa"
"12199","bura1271","Africa"
"12200","looo1238","Africa"
"12201","magh1238","Africa"
"12202","makn1235","Africa"
"12203","kyak1243","Africa"
"12204","leel1242","Africa"
"12205","mooo1239","Africa"
"12206","kwaa1262","Africa"
"12207","dzaa1238","Africa"
"12208","ming1254","Africa"
"12209","thaa1239","Africa"
"12210","long1389","Africa"
"12211","bena1260","Africa"
"12212","voro1240","Africa"
"12213","lala1261","Africa"
"12214","kaan1247","Africa"
"12215","mboi1246","Africa"
"12216","tief1242","Africa"
"12217","tief1244","Africa"
"12218","nort2787","Africa"
"12219","sout2797","Africa"
"12220","bond1246","Africa"
"12221","boun1243","Africa"
"12222","loma1258","Africa"
"12223","teen1242","Africa"
"12224","nati1243","Africa"
"12225","wara1292","Africa"
"12226","pale1262","Africa"
"12227","viem1243","Africa"
"12228","ceba1235","Africa"
"12229","sena1262","Africa"
"12230","east2398","Africa"
"12231","west2466","Africa"
"12232","djim1235","Africa"
"12233","nyar1245","Africa"
"12234","nafa1258","Africa"
"12235","tagw1240","Africa"
"12236","pala1342","Africa"
"12237","mama1271","Africa"
"12238","nane1238","Africa"
"12239","sici1249","Africa"
"12240","supy1237","Africa"
"12241","alii1240","Africa"
"12242","ngba1287","Africa"
"12243","manz1243","Africa"
"12244","ngba1285","Africa"
"12245","gban1260","Africa"
"12246","bofi1238","Africa"
"12247","gbay1281","Africa"
"12248","bang1347","Africa"
"12249","sout2785","Africa"
"12250","boko1261","Africa"
"12251","gbay1286","Africa"
"12252","gbay1287","Africa"
"12253","suma1264","Africa"
"12254","nort2775","Africa"
"12255","besm1235","Africa"
"12256","goun1238","Africa"
"12257","kimm1246","Africa"
"12258","bolg1251","Africa"
"12259","koke1240","Africa"
"12260","bong1282","Africa"
"12261","fani1244","Africa"
"12262","gula1265","Africa"
"12263","zang1249","Africa"
"12264","buaa1245","Africa"
"12265","kawa1291","Africa"
"12266","niel1243","Africa"
"12267","noyy1238","Africa"
"12268","tuni1251","Africa"
"12269","dayy1236","Africa"
"12270","kamm1249","Africa"
"12271","baii1251","Africa"
"12272","bela1255","Africa"
"12273","ndog1248","Africa"
"12274","sere1264","Africa"
"12275","tagb1255","Africa"
"12276","indr1247","Africa"
"12277","fero1244","Africa"
"12278","mang1387","Africa"
"12279","baka1272","Africa"
"12280","ganz1247","Africa"
"12281","gund1247","Africa"
"12282","lima1246","Africa"
"12283","gban1258","Africa"
"12284","kpal1241","Africa"
"12285","yang1289","Africa"
"12286","monz1249","Africa"
"12287","gili1241","Africa"
"12288","ngba1284","Africa"
"12289","bang1345","Africa"
"12290","mayo1261","Africa"
"12291","mund1326","Africa"
"12292","dong1290","Africa"
"12293","mbaa1245","Africa"
"12294","ndun1249","Africa"
"12295","made1252","Africa"
"12296","band1342","Africa"
"12297","gobu1238","Africa"
"12298","kpag1238","Africa"
"12299","mono1270","Africa"
"12300","mids1243","Africa"
"12301","ngun1266","Africa"
"12302","band1345","Africa"
"12303","band1343","Africa"
"12304","band1344","Africa"
"12305","togb1241","Africa"
"12306","band1348","Africa"
"12307","lang1318","Africa"
"12308","sout2787","Africa"
"12309","west2458","Africa"
"12310","mban1263","Africa"
"12311","ngbu1241","Africa"
"12312","bara1361","Africa"
"12313","pamb1243","Africa"
"12314","geme1244","Africa"
"12315","nzak1247","Africa"
"12316","zand1248","Africa"
"12317","dend1242","Africa"
"12318","yako1252","Africa"
"12319","mban1262","Africa"
"12320","nort2774","Africa"
"12321","sout2784","Africa"
"12322","gbay1278","Africa"
"12323","mong1345","Africa"
"12324","dama1267","Africa"
"12325","ndai1238","Africa"
"12326","mamb1294","Africa"
"12327","mono1269","Africa"
"12328","mund1325","Africa"
"12329","pamm1242","Africa"
"12330","tupu1244","Africa"
"12331","laka1252","Africa"
"12332","mbum1254","Africa"
"12333","kara1478","Africa"
"12334","kare1338","Africa"
"12335","pana1293","Africa"
"12336","nzak1246","Africa"
"12337","kuoo1238","Africa"
"12338","bali1245","Africa"
